step,nav_action,nav_action_name,action_vec_norm,free_energy,prediction_error,confidence,obs_norm,pos_before,pos_after,wrapped,beta,info_gain,text_preview
2695,3,fast_backward,1.443682,18.006684,0.599344,0.917151,0.179216,1792,1280,0,0.010000,0.642239,h character blocks i
2696,3,fast_backward,1.652271,18.168808,0.619735,0.917362,0.236386,1280,768,0,0.010000,0.566868,"ext, free energy sho"
2697,0,forward,1.428530,17.702769,0.588993,0.917277,0.165020,768,896,0,0.010000,0.646909,d with an informatio
2698,4,stay,1.701830,17.599753,0.587515,0.917165,0.165020,896,896,0,0.010000,0.555964,d with an informatio
2699,0,forward,1.798426,17.496877,0.614568,0.917434,0.217769,896,1024,0,0.010000,0.523292,ssages or re-read pa
2700,1,backward,1.350007,17.763245,0.586456,0.917436,0.165020,1024,896,0,0.010000,0.647771,d with an informatio
2701,0,forward,1.558710,17.834398,0.613521,0.917522,0.217769,896,1024,0,0.010000,0.468808,ssages or re-read pa
2702,2,fast_forward,1.133640,18.105798,0.629139,0.917515,0.263143,1024,1536,0,0.010000,0.695664,text loop focuses o
2703,0,forward,1.339693,18.368805,0.584478,0.916860,0.169394,1536,1664,0,0.010000,0.652608,"If it remains flat,"
2704,0,forward,1.389028,18.310167,0.600235,0.916925,0.184100,1664,1792,0,0.010000,0.620278,gnostic signals. A s
2705,4,stay,1.586306,18.236021,0.599506,0.917053,0.184100,1792,1792,0,0.010000,0.463489,gnostic signals. A s
2706,0,forward,1.753743,18.188280,0.628232,0.917337,0.254057,1792,1920,0,0.010000,0.474724,rror. Evaluation of
2707,3,fast_backward,1.443008,18.212729,0.614665,0.917434,0.200901,1920,1408,0,0.010000,0.330498,tor using a random p
2708,4,stay,1.800961,17.933602,0.614730,0.917430,0.200901,1408,1408,0,0.010000,0.408386,tor using a random p
2709,3,fast_backward,1.706495,17.845859,0.586184,0.917355,0.165020,1408,896,0,0.010000,0.399067,d with an informatio
2710,3,fast_backward,1.415177,18.069991,0.597482,0.916874,0.192597,896,384,0,0.010000,0.682628,Active inference pro
2711,3,fast_backward,1.374242,18.019414,0.612805,0.917672,0.205664,384,0,0,0.010000,0.662146,Cognitive emergence
2712,3,fast_backward,1.321234,18.078532,0.612782,0.917862,0.205664,0,0,0,0.010000,0.509996,Cognitive emergence
2713,3,fast_backward,1.408128,17.836984,0.612753,0.917453,0.205664,0,0,0,0.010000,0.600053,Cognitive emergence
2714,0,forward,1.413752,17.821609,0.605279,0.917408,0.186413,0,128,0,0.010000,0.758199,er a free-energy-min
2715,2,fast_forward,1.869339,17.895270,0.629346,0.917380,0.248914,128,640,0,0.010000,0.528270,ergy reflects how pr
2716,1,backward,1.429029,17.640917,0.619235,0.917311,0.237833,640,512,0,0.010000,0.553047,"ree energy, which is"
2717,4,stay,1.702738,17.748424,0.620355,0.917473,0.237833,512,512,0,0.010000,0.289322,"ree energy, which is"
2718,4,stay,1.689101,17.572155,0.621422,0.917444,0.237833,512,512,0,0.010000,0.694762,"ree energy, which is"
2719,3,fast_backward,1.767244,17.454497,0.617045,0.917634,0.205664,512,0,0,0.010000,0.696516,Cognitive emergence
2720,2,fast_forward,1.488761,17.403376,0.622135,0.917477,0.237833,0,512,0,0.010000,0.377557,"ree energy, which is"
2721,2,fast_forward,1.587017,17.349669,0.617012,0.917177,0.217769,512,1024,0,0.010000,0.747973,ssages or re-read pa
2722,1,backward,1.759110,17.406966,0.589643,0.917399,0.165020,1024,896,0,0.010000,0.449377,d with an informatio
2723,4,stay,1.755976,17.320401,0.588069,0.917434,0.165020,896,896,0,0.010000,0.332132,d with an informatio
2724,1,backward,1.560073,17.175533,0.617478,0.917194,0.236386,896,768,0,0.010000,0.586090,"ext, free energy sho"
2725,1,backward,1.969699,17.183395,0.632116,0.917783,0.248914,768,640,0,0.010000,0.305895,ergy reflects how pr
2726,3,fast_backward,1.237472,17.151644,0.609192,0.917615,0.186413,640,128,0,0.010000,0.475623,er a free-energy-min
2727,2,fast_forward,1.712215,17.321718,0.632601,0.917227,0.248914,128,640,0,0.010000,0.453057,ergy reflects how pr
2728,0,forward,1.229059,17.228278,0.619963,0.917796,0.236386,640,768,0,0.010000,0.523380,"ext, free energy sho"
2729,4,stay,1.741276,17.531428,0.620752,0.917166,0.236386,768,768,0,0.010000,0.449309,"ext, free energy sho"
2730,4,stay,1.311096,17.662828,0.621504,0.917507,0.236386,768,768,0,0.010000,0.487905,"ext, free energy sho"
2731,0,forward,1.878502,17.855487,0.591803,0.917630,0.165020,768,896,0,0.010000,0.449571,d with an informatio
2732,2,fast_forward,1.673700,17.652740,0.617595,0.917556,0.200901,896,1408,0,0.010000,0.342609,tor using a random p
2733,0,forward,1.293524,17.696158,0.632946,0.917551,0.263143,1408,1536,0,0.010000,0.434592,text loop focuses o
2734,1,backward,1.736907,17.480029,0.618963,0.917412,0.200901,1536,1408,0,0.010000,0.520551,tor using a random p
2735,4,stay,1.915761,17.350612,0.618697,0.917536,0.200901,1408,1408,0,0.010000,0.713763,tor using a random p
2736,1,backward,1.326068,17.253904,0.600755,0.917295,0.179216,1408,1280,0,0.010000,0.550788,h character blocks i
2737,1,backward,1.647853,17.219361,0.614413,0.917176,0.222530,1280,1152,0,0.010000,0.515068,phase comes next. T
2738,2,fast_forward,1.875372,17.347464,0.586881,0.917047,0.169394,1152,1664,0,0.010000,0.441726,"If it remains flat,"
2739,0,forward,1.479791,17.384373,0.601793,0.916983,0.184100,1664,1792,0,0.010000,0.425326,gnostic signals. A s
2740,2,fast_forward,1.472782,17.460519,0.601879,0.916809,0.197942,1792,2304,0,0.010000,0.384670,nd bounded predictio
2741,3,fast_backward,1.484268,17.577373,0.600747,0.916665,0.184100,2304,1792,0,0.010000,0.436041,gnostic signals. A s
2742,0,forward,1.757924,17.459579,0.629695,0.917800,0.254057,1792,1920,0,0.010000,0.502073,rror. Evaluation of
2743,4,stay,1.167273,17.642869,0.631366,0.917437,0.254057,1920,1920,0,0.010000,0.486583,rror. Evaluation of
2744,1,backward,1.913184,17.584109,0.602968,0.916892,0.184100,1920,1792,0,0.010000,0.479152,gnostic signals. A s
2745,2,fast_forward,1.682387,17.669794,0.602939,0.917101,0.197942,1792,2304,0,0.010000,0.363175,nd bounded predictio
2746,1,backward,1.159282,17.459170,0.597220,0.916796,0.177662,2304,2176,0,0.010000,0.433392,provide additional
2747,2,fast_forward,1.509427,17.453629,0.611392,0.917120,0.221963,2176,2688,0,0.010000,0.503956,e comes next. The te
2748,3,fast_backward,1.596133,17.431457,0.596871,0.917090,0.177662,2688,2176,0,0.010000,0.308618,provide additional
2749,0,forward,1.531954,17.384821,0.601182,0.917086,0.197942,2176,2304,0,0.010000,0.284620,nd bounded predictio
2750,2,fast_forward,1.645719,17.495472,0.597542,0.917107,0.177215,2304,2816,0,0.010000,0.409111,racter blocks in ord
2751,3,fast_backward,1.534761,17.696642,0.600516,0.916965,0.197942,2816,2304,0,0.010000,0.472582,nd bounded predictio
2752,0,forward,1.989761,17.922240,0.589710,0.917238,0.168851,2304,2432,0,0.010000,0.468991,h an information-gai
2753,0,forward,1.430675,17.732822,0.610580,0.917082,0.214403,2432,2560,0,0.010000,0.254400,s or re-read passage
2754,2,fast_forward,1.429341,17.708555,0.598867,0.916577,0.203670,2560,3072,0,0.010000,0.373318,des the mathematical
2755,4,stay,1.353993,17.708158,0.598832,0.916666,0.203670,3072,3072,0,0.010000,0.426143,des the mathematical
2756,1,backward,1.509060,17.927586,0.608773,0.917550,0.190799,3072,2944,0,0.010000,0.456053,sing a random projec
2757,2,fast_forward,1.181695,17.799939,0.610397,0.917507,0.204990,2944,3456,0,0.010000,0.355604,d decrease. Cognitiv
2758,1,backward,1.405013,17.992890,0.630759,0.917201,0.253067,3456,3328,0,0.010000,0.296732,ictable the current
2759,2,fast_forward,1.492748,17.874672,0.608679,0.917416,0.211055,3328,3840,0,0.010000,0.442952,om scratch. The text
2760,2,fast_forward,1.422550,17.560249,0.600637,0.917353,0.178443,3840,4352,0,0.010000,0.354806,ing agent can form p
2761,3,fast_backward,1.501704,17.514625,0.608302,0.917197,0.211055,4352,3840,0,0.010000,0.290505,om scratch. The text
2762,1,backward,1.928825,17.373367,0.601692,0.916992,0.194548,3840,3712,0,0.010000,0.444253,s no pretrained embe
2763,0,forward,1.763884,17.374470,0.608419,0.917102,0.211055,3712,3840,0,0.010000,0.407193,om scratch. The text
2764,1,backward,1.252312,17.538282,0.601858,0.916848,0.194548,3840,3712,0,0.010000,0.288017,s no pretrained embe
2765,3,fast_backward,1.118156,17.809618,0.625298,0.917677,0.245962,3712,3200,0,0.010000,0.457993,he surprise of its o
2766,4,stay,1.946847,17.838426,0.626682,0.917166,0.245962,3200,3200,0,0.010000,0.478007,he surprise of its o
2767,1,backward,1.383720,17.830848,0.602850,0.916987,0.203670,3200,3072,0,0.010000,0.313294,des the mathematical
2768,4,stay,1.856472,17.883967,0.602604,0.916605,0.203670,3072,3072,0,0.010000,0.477613,des the mathematical
2769,4,stay,1.750512,18.153978,0.602398,0.916678,0.203670,3072,3072,0,0.010000,0.484595,des the mathematical
2770,2,fast_forward,1.846346,18.184269,0.612665,0.917619,0.197040,3072,3584,0,0.010000,0.451991,tests whether a fre
2771,2,fast_forward,1.814123,18.220026,0.614863,0.917328,0.198953,3584,4096,0,0.010000,0.495732,ng a random projecti
2772,0,forward,1.652378,18.289654,0.619488,0.917538,0.207990,4096,4224,0,0.010000,0.486040,he spontaneous forma
2773,3,fast_backward,1.794348,18.161720,0.603497,0.917007,0.194548,4224,3712,0,0.010000,0.492262,s no pretrained embe
2774,2,fast_forward,1.462388,18.489681,0.619129,0.917544,0.207990,3712,4224,0,0.010000,0.498472,he spontaneous forma
2775,2,fast_forward,1.837957,18.243873,0.621953,0.917392,0.236303,4224,4736,0,0.010000,0.481461,surprise of its obs
2776,2,fast_forward,1.762647,18.140014,0.612421,0.917337,0.213764,4736,5248,0,0.010000,0.362066,es that produced hig
2777,3,fast_backward,1.397989,18.070092,0.622972,0.917377,0.236303,5248,4736,0,0.010000,0.465989,surprise of its obs
2778,1,backward,1.652402,18.248311,0.605338,0.916552,0.204065,4736,4608,0,0.010000,0.518912,s the mathematical f
2779,4,stay,1.753915,18.218465,0.605058,0.916653,0.204065,4608,4608,0,0.010000,0.589596,s the mathematical f
2780,2,fast_forward,1.626553,18.146669,0.602823,0.917048,0.190034,4608,5120,0,0.010000,0.458500,in term in its actio
2781,4,stay,1.117577,17.944962,0.602334,0.917269,0.190034,5120,5120,0,0.010000,0.494525,in term in its actio
2782,2,fast_forward,1.819545,18.071043,0.598575,0.916553,0.179660,5120,5632,0,0.010000,0.569384,ditional diagnostic
2783,0,forward,1.362000,18.134221,0.600155,0.917295,0.191195,5632,5760,0,0.010000,0.581212,prediction error. Cu
2784,4,stay,1.646537,18.062693,0.599913,0.917445,0.191195,5760,5760,0,0.010000,0.563567,prediction error. Cu
2785,3,fast_backward,1.703429,18.043129,0.610421,0.917165,0.213764,5760,5248,0,0.010000,0.592835,es that produced hig
2786,0,forward,1.509764,18.061734,0.625930,0.917593,0.248801,5248,5376,0,0.010000,0.478099,ation of the text lo
2787,2,fast_forward,1.511708,18.029130,0.603740,0.917512,0.185794,5376,5888,0,0.010000,0.567028,ation-gain term in i
2788,3,fast_backward,1.204651,18.052300,0.626819,0.917595,0.248801,5888,5376,0,0.010000,0.493803,ation of the text lo
2789,1,backward,1.636787,18.336822,0.612898,0.917348,0.213764,5376,5248,0,0.010000,0.456829,es that produced hig
2790,4,stay,1.507367,18.362442,0.612915,0.917147,0.213764,5248,5248,0,0.010000,0.436855,es that produced hig
2791,4,stay,1.333021,18.292047,0.612937,0.917043,0.213764,5248,5248,0,0.010000,0.446501,es that produced hig
2792,4,stay,1.511852,18.532902,0.612964,0.917318,0.213764,5248,5248,0,0.010000,0.470153,es that produced hig
2793,1,backward,1.849932,18.481685,0.603271,0.917176,0.190034,5248,5120,0,0.010000,0.545943,in term in its actio
2794,2,fast_forward,1.746974,18.660353,0.599494,0.916844,0.179660,5120,5632,0,0.010000,0.464745,ditional diagnostic
2795,4,stay,1.315754,18.517085,0.598465,0.916581,0.179660,5632,5632,0,0.010000,0.414285,ditional diagnostic
2796,3,fast_backward,1.657109,18.484765,0.600567,0.917137,0.190034,5632,5120,0,0.010000,0.438456,in term in its actio
2797,4,stay,1.557699,18.394090,0.600355,0.917484,0.190034,5120,5120,0,0.010000,0.455187,in term in its actio
2798,1,backward,1.574477,18.437443,0.605056,0.916899,0.201395,5120,4992,0,0.010000,0.343028,decrease. Curiosity
2799,1,backward,1.435424,18.406575,0.633385,0.917320,0.257925,4992,4864,0,0.010000,0.276933,table the current ch
2800,4,stay,1.755003,18.460985,0.634998,0.917280,0.257925,4864,4864,0,0.010000,0.516261,table the current ch
2801,2,fast_forward,1.692267,18.303458,0.628593,0.917219,0.248801,4864,5376,0,0.010000,0.542680,ation of the text lo
2802,0,forward,1.617936,18.042401,0.592008,0.917061,0.177647,5376,5504,0,0.010000,0.404012,of the text. If it r
2803,3,fast_backward,1.827668,17.929347,0.608844,0.917007,0.201395,5504,4992,0,0.010000,0.316101,decrease. Curiosity
2804,3,fast_backward,1.907758,17.952023,0.606479,0.917584,0.194905,4992,4480,0,0.010000,0.288555,"iser, and no externa"
2805,0,forward,1.355887,18.204193,0.605404,0.916691,0.204065,4480,4608,0,0.010000,0.399466,s the mathematical f
2806,0,forward,1.598573,18.190835,0.623757,0.917271,0.236303,4608,4736,0,0.010000,0.315011,surprise of its obs
2807,2,fast_forward,2.121259,18.271524,0.614387,0.917183,0.213764,4736,5248,0,0.010000,0.515021,es that produced hig
2808,0,forward,1.530633,18.273109,0.629607,0.917388,0.248801,5248,5376,0,0.010000,0.517533,ation of the text lo
2809,0,forward,1.679213,18.134021,0.593012,0.917730,0.177647,5376,5504,0,0.010000,0.478950,of the text. If it r
2810,4,stay,1.385462,18.241500,0.592021,0.917668,0.177647,5504,5504,0,0.010000,0.315485,of the text. If it r
2811,1,backward,1.941888,18.286790,0.629061,0.917468,0.248801,5504,5376,0,0.010000,0.374286,ation of the text lo
2812,4,stay,1.724794,17.994429,0.630455,0.917566,0.248801,5376,5376,0,0.010000,0.428235,ation of the text lo
2813,0,forward,1.969193,18.137346,0.593911,0.917193,0.177647,5376,5504,0,0.010000,0.433986,of the text. If it r
2814,4,stay,1.462599,17.805106,0.592904,0.917483,0.177647,5504,5504,0,0.010000,0.353615,of the text. If it r
2815,1,backward,1.525423,17.730684,0.629866,0.917338,0.248801,5504,5376,0,0.010000,0.589229,ation of the text lo
2816,2,fast_forward,1.162254,17.852718,0.608143,0.917309,0.185794,5376,5888,0,0.010000,0.508730,ation-gain term in i
2817,2,fast_forward,1.683036,18.215458,0.600635,0.916690,0.178724,5888,6400,0,0.010000,0.511965,ovide additional dia
2818,4,stay,1.882770,18.162211,0.599556,0.916543,0.178724,6400,6400,0,0.010000,0.210728,ovide additional dia
2819,4,stay,1.661182,18.070275,0.598595,0.916722,0.178724,6400,6400,0,0.010000,0.571030,ovide additional dia
2820,4,stay,1.987906,17.712000,0.597742,0.916733,0.178724,6400,6400,0,0.010000,0.571029,ovide additional dia
2821,3,fast_backward,1.345593,17.812111,0.603288,0.917173,0.185794,6400,5888,0,0.010000,0.644623,ation-gain term in i
2822,1,backward,1.657683,17.690970,0.600591,0.917196,0.191195,5888,5760,0,0.010000,0.364724,prediction error. Cu
2823,2,fast_forward,1.388248,17.629417,0.587562,0.917162,0.172580,5760,6272,0,0.010000,0.556031,tistics of the text.
2824,2,fast_forward,1.735276,18.031279,0.609636,0.916848,0.213473,6272,6784,0,0.010000,0.361326,. The model has no p
2825,2,fast_forward,1.515291,18.157874,0.616124,0.917205,0.229653,6784,7296,0,0.010000,0.475014,ns the statistics of
2826,0,forward,1.912995,17.953967,0.601779,0.916962,0.193286,7296,7424,0,0.010000,0.353885,in-text file. The mo
2827,2,fast_forward,1.720006,18.027922,0.615548,0.917141,0.214474,7424,7936,0,0.010000,0.460336,re-read passages tha
2828,2,fast_forward,1.344895,17.899996,0.603849,0.917736,0.188304,7936,8448,0,0.010000,0.473471,e and bounded predic
2829,2,fast_forward,1.544497,18.229167,0.597933,0.916845,0.183160,8448,8960,0,0.010000,0.614638,s fixed-length chara
2830,0,forward,1.870823,18.184655,0.615101,0.917342,0.192782,8960,9088,0,0.010000,0.501571,servation vector usi
2831,4,stay,1.532462,18.176636,0.615023,0.917482,0.192782,9088,9088,0,0.010000,0.376545,servation vector usi
2832,2,fast_forward,1.429082,18.109321,0.616778,0.918047,0.221889,9088,9600,0,0.010000,0.374746,free energy should
2833,0,forward,1.652464,18.131787,0.612402,0.917820,0.183950,9600,9728,0,0.010000,0.592287,oDataModel project t
2834,2,fast_forward,1.608716,18.043446,0.637743,0.917352,0.257548,9728,10240,0,0.010000,0.497834,"eam of characters, t"
2835,0,forward,1.821099,18.034260,0.636462,0.917410,0.264807,10240,10368,0,0.010000,0.332960,learns the statistic
2836,0,forward,1.646368,17.800024,0.617116,0.917017,0.231112,10368,10496,0,0.010000,0.381782,the curve decreases
2837,3,fast_backward,1.670959,17.798732,0.610447,0.917304,0.189270,10496,9984,0,0.010000,0.345924,s sensory input from
2838,1,backward,1.809214,17.687844,0.614659,0.916601,0.211626,9984,9856,0,0.010000,0.311168,eams. The model has
2839,4,stay,1.122852,17.784804,0.614842,0.916733,0.211626,9856,9856,0,0.010000,0.438063,eams. The model has
2840,0,forward,1.627523,17.727458,0.610314,0.917388,0.189270,9856,9984,0,0.010000,0.395832,s sensory input from
2841,1,backward,1.651759,17.999574,0.614517,0.916545,0.211626,9984,9856,0,0.010000,0.304120,eams. The model has
2842,0,forward,1.345029,17.918455,0.610075,0.917359,0.189270,9856,9984,0,0.010000,0.288759,s sensory input from
2843,4,stay,1.589908,17.926563,0.609630,0.917314,0.189270,9984,9984,0,0.010000,0.301967,s sensory input from
2844,0,forward,2.114993,18.398756,0.606585,0.917107,0.211942,9984,10112,0,0.010000,0.593751,d and updates it to
2845,0,forward,1.670984,18.222351,0.640732,0.917062,0.257548,10112,10240,0,0.010000,0.320178,"eam of characters, t"
2846,0,forward,1.336165,18.441870,0.639716,0.917530,0.264807,10240,10368,0,0.010000,0.534917,learns the statistic
2847,2,fast_forward,1.496630,18.592022,0.604907,0.916937,0.184111,10368,10880,0,0.010000,0.600316,ative observations.
2848,3,fast_backward,1.499405,18.531175,0.640380,0.917671,0.264807,10880,10368,0,0.010000,0.621794,learns the statistic
2849,0,forward,1.329078,18.373842,0.620851,0.916926,0.231112,10368,10496,0,0.010000,0.473112,the curve decreases
2850,4,stay,1.111104,18.420463,0.621437,0.916785,0.231112,10496,10496,0,0.010000,0.565403,the curve decreases
2851,4,stay,1.467246,18.419309,0.622005,0.917529,0.231112,10496,10496,0,0.010000,0.557393,the curve decreases
2852,3,fast_backward,1.646732,18.701662,0.615123,0.917613,0.189270,10496,9984,0,0.010000,0.624284,s sensory input from
2853,1,backward,1.591842,18.548186,0.618599,0.916729,0.211626,9984,9856,0,0.010000,0.593068,eams. The model has
2854,3,fast_backward,1.787449,18.575942,0.626402,0.917317,0.230188,9856,9344,0,0.010000,0.629433,"energy, which is the"
2855,4,stay,1.585028,18.756045,0.626946,0.917267,0.230188,9344,9344,0,0.010000,0.504179,"energy, which is the"
2856,2,fast_forward,1.764958,18.542068,0.619543,0.916611,0.211626,9344,9856,0,0.010000,0.575196,eams. The model has
2857,4,stay,1.618554,18.287301,0.619494,0.916806,0.211626,9856,9856,0,0.010000,0.283878,eams. The model has
